department,seniority,work_mode,tenure_months,salary_market_ratio,engagement_score,overtime_hours_month,manager_changes_24m,absences_last_12m,performance_score,years_since_promotion,attrition
engineering,senior,hybrid,85,1.0102793398575953,0.55019852955783,32.42687361571744,2,3,2.8660161054469016,5.183872453007466,1
finance,mid,hybrid,8,1.0589544276430254,0.5892794567485115,38.28845290900879,1,4,5.0,0.0,0
operations,mid,remote,11,1.001497531112304,0.33955271843235924,9.678716469167671,0,7,2.6093802643882826,0.0,0
finance,senior,onsite,115,0.9936382847482877,0.35528337583079844,11.787037086467281,1,3,3.7331272456291877,6.394732771317355,0
hr,mid,remote,147,1.158929019981677,0.7842206017936224,20.23998169317456,3,5,2.776056608900384,8.8233037730549,0
engineering,junior,onsite,111,0.7104339320872315,0.38097197381523445,5.783212695763851,2,10,3.4903157553730693,9.619688439908673,0
hr,junior,remote,71,0.8303176582162354,0.4450174869979882,21.64220810112844,3,4,3.7275882810262106,3.4749178930543656,0
sales,mid,hybrid,49,0.9539841028971533,0.639656024579008,14.913209241153302,0,3,3.238345385578542,0.5323822224616404,0
sales,mid,hybrid,67,0.8405198625606138,0.5775544794524666,17.344746405382274,2,6,2.429189140751495,3.274391951174865,0
hr,junior,hybrid,52,0.8905951192634088,0.8371304715592134,8.821059400409055,0,7,3.1220971550828023,2.648318524923154,0
hr,mid,remote,44,1.1431612674335065,0.6720922610002991,6.910669787483582,1,3,4.299266002341348,3.522090870302213,0
sales,mid,remote,21,0.9276543539063412,0.5003062641655601,0.0,2,8,2.19829523551593,0.3876190852039365,0
engineering,mid,hybrid,91,0.6756183458429039,0.8543266019486159,27.36302806811871,1,5,4.704714325385795,6.459768089865188,0
operations,mid,hybrid,35,0.8864987405998581,0.8057582769677565,22.473017987422203,0,6,3.475893267963121,0.1248498902130799,0
hr,mid,onsite,24,0.9587169761200808,0.3778033124852202,20.060231056331922,0,4,3.9718068907906723,0.0,0
operations,mid,remote,44,0.955953429868449,0.7104533289320065,17.134935357915314,1,6,2.5568013050801826,2.131086058301293,0
engineering,junior,hybrid,128,1.033405616201962,0.5169846420829703,0.0,2,6,3.2807676415220945,10.071073034427323,0
engineering,junior,remote,92,1.021158286213321,0.5117124414399664,7.240089424819276,2,3,2.8671955585049704,8.48526764685738,0
engineering,senior,onsite,79,0.9291760852211021,1.0,11.695271417280193,0,4,3.636263937972838,4.1418702373199565,0
operations,mid,onsite,95,0.771044036263185,0.6848542776903577,4.26788282742775,0,2,2.5265052192012063,5.577208733747145,0
hr,junior,onsite,91,0.8838291122543656,0.6164923022972106,0.0,0,4,2.903576168864912,8.354157324280202,0
engineering,mid,onsite,80,0.8565835165067303,0.6769902450591241,5.20373435631221,2,3,5.0,4.307093121345693,0
engineering,senior,hybrid,134,0.9072344295970616,0.8348480525658588,14.442286537376656,0,7,3.917519675226457,8.384718867151449,0
sales,senior,hybrid,117,1.053675280288683,0.5196791048093112,14.444590833679108,1,2,3.7038395980298273,11.317322322195103,0
operations,senior,hybrid,30,1.0106154124345628,0.5538300061117997,22.16770550543948,1,2,3.6909334517399337,1.9745610701011989,0
hr,mid,onsite,130,1.0736008570612527,0.7913342916292656,32.568617308036835,0,5,4.56691349838664,6.112486718611675,0
sales,mid,hybrid,28,0.8923875194595808,0.3567221419019262,20.17185368088196,0,4,3.298765103535875,0.5060395416354673,1
sales,mid,hybrid,13,1.17625411524271,0.8581543681818583,12.42005284528588,1,2,4.149170607294353,0.0,0
operations,junior,onsite,67,1.050925776889508,0.338964053035288,30.20293860855519,0,7,1.5119459804775437,3.5516065614513366,0
sales,mid,onsite,63,0.9668352022762935,0.6108466382849181,0.0,1,3,3.304074078434202,2.160250569766431,0
hr,mid,onsite,125,1.0405019876566954,0.34023342536653217,0.0,2,5,3.152780710422437,9.013969922776292,0
engineering,junior,remote,111,0.8486359378053452,0.44874966761313145,6.019489307617746,0,6,2.980536647106562,8.279815196838028,0
sales,senior,remote,10,0.6336868676059367,0.9195333717209907,21.309687031084724,1,4,3.991497214589673,0.9772077142123502,0
finance,mid,hybrid,80,0.8589955446395332,0.8688915747669442,15.517042268198699,1,2,3.292377988644849,4.242876191430311,0
sales,junior,hybrid,127,1.0621185435863252,0.890264459955621,3.8450866501706518,1,5,3.2713723377339736,9.825874146210133,0
engineering,mid,hybrid,117,0.9620324059533445,0.37020234329231894,7.45614918144604,0,4,2.772689031784276,9.122442366802966,0
sales,senior,hybrid,80,0.9294748290983189,0.4497887683596674,2.8266484955814226,0,4,3.085114008525266,6.758221761208661,0
sales,senior,onsite,98,0.8228239893833408,0.7279745137662265,2.826424310924806,1,2,1.7944807659111897,6.343048798284737,0
sales,mid,remote,90,0.6566261261125196,0.8030634980358696,27.959519972761555,1,2,3.1475945075719385,4.800509540758519,0
sales,lead,hybrid,37,1.1637268431222185,0.5000972629802751,12.70908528124716,0,1,2.2678999387665892,1.5818649260597704,0
sales,senior,onsite,90,0.9188157887282589,0.5442157234912156,29.926238794870226,2,9,4.635724531918665,6.102870284241128,0
sales,senior,hybrid,108,0.8855693027154213,0.4337304707882729,5.989870593540853,1,6,3.9869410027509073,5.374689998713727,0
operations,senior,hybrid,9,0.8492530599362191,0.9916490581163082,18.42012511905286,0,5,4.130389404800487,0.8960252011701113,0
operations,mid,remote,111,1.1381783716439944,0.5650088401892966,16.043743942849048,0,1,2.343329388620822,5.286296226999574,0
engineering,senior,remote,40,1.0822026218569076,0.666258460722553,21.917134156990876,2,2,4.070467632562568,3.159948133843942,0
engineering,mid,hybrid,2,0.8049140803683569,0.6767289204445255,16.290936543326236,0,4,2.8662305713504193,0.0,0
engineering,senior,hybrid,121,1.12468144475653,0.8811240906947619,22.86575053945225,1,4,3.62143801172841,7.845153511809199,0
hr,junior,remote,62,0.9282394371618099,0.4695066870735182,18.987778512588157,1,4,3.250652403596561,2.1947454654057625,0
hr,senior,onsite,66,0.8584186718019159,0.8936521668452309,4.178552990764596,2,2,2.297090317571443,5.622243845704569,0
sales,lead,hybrid,100,0.9059581419803674,0.40425585687566173,20.594432879846515,1,4,2.5699617292310193,6.337410628497944,0
sales,mid,onsite,90,0.8325054124227654,0.8931440515555448,13.072108723318937,3,4,3.9274401584832384,6.4403134833060856,0
sales,lead,hybrid,99,0.7518684345876814,0.31694008297905063,7.009523787564557,2,5,3.9019777561546944,5.258913437281164,0
engineering,mid,onsite,151,1.0664196448262884,0.6390888696263791,20.2457999903073,1,3,2.3020870854402355,11.538445732156696,0
operations,junior,remote,104,0.9168942711452798,0.9850874443405788,22.294026930265,2,2,4.309350465774338,9.194236057951706,0
engineering,junior,remote,8,1.0425814300467906,0.799451221649131,9.647913521221978,0,7,3.0946948659553715,0.0,0
sales,senior,onsite,36,0.9930819996694319,0.7442484577282498,10.844915735269828,1,4,2.3743329089674945,1.2391120074161601,0
engineering,mid,onsite,72,1.0322811667029859,0.45031697167516554,1.5159172881380278,1,6,2.9606651122610876,2.071245421265274,1
engineering,mid,hybrid,76,0.643101979188937,0.5130397511663285,0.0,0,5,2.3156480637234846,3.3803215359354755,0
sales,mid,remote,58,0.8199859625964474,0.9288791642062318,11.819225326630763,0,5,2.819679038727297,4.088894278440159,0
hr,mid,hybrid,30,1.0354047133102773,0.7544678982513963,21.12849033932792,0,4,3.0173913398312715,0.0,0
sales,mid,hybrid,17,0.7587753958796047,0.8380498494001128,8.840608750339012,3,7,3.8126998922135673,0.0,0
finance,senior,onsite,24,1.0059597625718346,0.6747587624961482,26.850142974921418,1,3,4.0501476369947405,0.0,0
sales,mid,hybrid,152,0.7413943129972137,0.6036537031973029,12.154334073513523,2,3,4.2504341062844775,11.77700272938792,0
hr,senior,remote,63,0.952466597524204,0.8133323260950863,12.190916073888326,2,2,4.028945366203386,3.905541224601121,0
finance,mid,hybrid,153,1.1914985590904084,0.711870606891194,11.398174605165638,2,2,1.877348277574261,10.170135100768704,0
finance,lead,hybrid,54,1.0661900172997436,0.6260079997823913,22.834333164179178,0,11,2.2440818925450046,1.824342484761372,0
hr,junior,hybrid,50,0.6723888578838898,0.37719858869171974,5.369804867266933,2,2,4.278305878695119,4.895576121433485,0
operations,mid,hybrid,78,1.0772557106474276,0.8507816594639152,12.839358494069705,1,5,3.0271030988691856,4.005581786690147,0
operations,junior,onsite,151,1.2233357340094375,0.7480052623278768,9.073652424922317,0,5,3.2891280654438786,11.797224861325132,0
operations,mid,remote,90,1.3695524015242608,0.5387475901704294,8.945887654924904,0,5,3.9060617228951657,5.418603639923985,0
sales,mid,hybrid,6,1.0212613606203034,0.8958505468256103,14.316389100304992,0,8,4.432350907399409,0.685032070104779,0
engineering,senior,hybrid,44,0.7453370114171968,0.708762499813325,12.980090382961313,1,5,3.7760361047810354,0.8068743384138761,0
engineering,mid,hybrid,156,1.0152016967036643,0.7126797678190154,23.465041687886195,1,4,2.7120960397162164,10.389233409044458,0
hr,junior,onsite,25,1.1894050397512197,0.8367791152489671,13.903032198201227,4,4,2.423727284598783,1.2737567597244017,0
engineering,mid,hybrid,133,0.9219367730374545,0.7937413240610598,18.99505170484104,0,3,2.543629098910914,8.801211460725145,0
engineering,lead,hybrid,148,1.1064663384323836,0.718734895826169,15.554796319055013,1,7,4.379642174205698,10.577550172443523,0
operations,mid,remote,35,0.8240595501683468,0.6222829892910007,26.633831001885145,0,5,4.088413333801497,0.39083769523021905,0
engineering,junior,hybrid,89,1.0058529879690277,1.0,11.278535281222686,0,3,3.436812327481487,7.2773108542934475,0
sales,mid,remote,96,0.6,0.5132398358271972,11.303857457892404,0,5,2.259820235404126,7.655010716648813,0
engineering,mid,remote,127,0.8074496927244923,0.809194367798816,20.705347289988385,2,8,4.113541275338764,9.66152171711097,0
engineering,mid,hybrid,127,0.9490819029077215,0.6432281667255346,11.155974423267953,0,1,3.5514392148861558,8.844888469645918,0
sales,mid,hybrid,10,0.8954964904135346,0.7509427254926343,18.485525162691925,1,4,2.7866999917706767,0.0,0
engineering,mid,onsite,51,0.754907375858638,0.9066846636740546,35.04122964983124,1,6,3.356628517937583,2.243195581911752,0
engineering,mid,hybrid,150,0.8750515702872566,0.5976843146062416,5.189426035700772,0,3,3.805593289395409,9.565543475481409,0
engineering,mid,onsite,57,0.9994482572701995,0.7803672684267329,27.785034197495275,1,4,3.043559161873078,4.001659742287018,0
engineering,junior,hybrid,40,0.9370658619334671,0.7131114561019546,9.570140345205655,1,3,2.571036527957183,2.2201906803393396,0
operations,senior,hybrid,101,0.9591406354806303,0.5317397011443366,26.039107949096763,0,3,3.5510837943050646,7.427756765558663,0
engineering,mid,onsite,32,1.0597953204628607,0.9116197997438417,20.174412697031794,0,7,3.601608200625532,1.1045759831034923,0
finance,mid,hybrid,24,0.8985255948900129,0.8022375591347781,19.40294893383961,1,2,1.885058363174024,0.0,0
finance,junior,onsite,127,1.153876682457787,0.5730900136976663,12.641331675549914,0,3,3.3423890546800488,9.186083981448107,0
engineering,mid,hybrid,19,0.8016093400847881,0.880718755447616,11.745470576091465,1,4,2.7259970563486444,0.1466522137944648,0
engineering,senior,remote,142,1.2392003829589278,0.49371606998539347,7.5019317796258695,0,2,3.781335732706006,9.33640043186685,0
engineering,junior,hybrid,40,1.1169557945741393,0.6542131474229735,14.056484373468288,3,6,2.037202923707924,2.1413486386351543,0
hr,junior,remote,17,0.8966003329231667,0.5741552330887769,12.344796983623802,1,5,2.3809953336876553,0.5457750111972425,0
operations,junior,remote,118,0.9066021943653378,0.8102623978039982,15.719164278008796,0,3,1.5253778017025925,8.435933581675352,0
hr,mid,remote,29,0.9810103387417604,0.5640633288933735,1.3041040861582618,0,2,3.731946429511174,0.0,0
engineering,senior,remote,59,1.0398006394807964,0.8116966233922088,14.203806078429912,0,3,2.200934972316835,2.0599623257690434,1
operations,mid,hybrid,56,1.1141822412850184,0.778892028517807,25.363876870379755,2,4,2.339013612329915,0.5894099955161378,0
engineering,mid,onsite,81,0.7489113127977375,0.5849501705173655,22.496436812150634,0,4,3.327073140873615,6.512867934395071,0
operations,senior,hybrid,76,1.015616393309187,1.0,14.207015987660046,0,4,3.27251656681512,4.065239678910889,0
sales,senior,onsite,32,0.6325228621305927,0.510953070055307,37.061762920024854,1,3,3.909527485773992,1.3135971213026671,1
operations,junior,hybrid,38,0.9234049271246775,0.37819718278864783,8.803820255714077,1,8,3.9901127799049925,1.741762886904316,0
hr,junior,remote,31,1.1680868755681186,0.8312198273337379,13.219951614632258,2,5,4.304172684822443,2.632130192393167,0
sales,mid,remote,9,0.7373586451672252,0.23011841184250809,0.9453650272686953,2,3,4.6917093315822145,0.0,0
operations,senior,onsite,104,0.7101143320952505,0.9583633652661279,10.367282195516514,0,5,4.234129743919284,8.813327836679438,0
sales,mid,hybrid,75,0.9831192649321964,0.6803507753052733,30.090327164302828,1,3,3.6660564343176048,3.3825272953918417,0
operations,mid,onsite,18,1.1581143746258902,0.37460298503895245,10.71066936002427,2,1,3.573892205496648,0.17290292251002026,0
sales,senior,hybrid,53,0.9988093176627982,0.4703070995045257,0.24951926159576598,1,5,3.893311491902954,3.710057963468488,0
finance,mid,hybrid,107,0.6643073154677672,0.3331822648969973,21.847989949651744,1,7,1.7833042418770781,8.26304837498278,0
sales,mid,hybrid,46,0.6975307380430589,0.7365765905407086,17.502892179879016,0,7,3.276260918751546,1.9731976034748262,0
finance,junior,onsite,64,0.9646619649394129,0.39461716580154843,21.47581459422785,0,7,1.9381042848447074,3.9729260029626814,0
hr,senior,remote,119,0.7731136371056349,0.7604178061391897,11.326540295814164,1,5,2.812071280594209,8.111244117080734,0
operations,mid,onsite,107,0.9705029440858484,0.5990351697092852,4.935885218578809,1,4,2.2192897458849936,9.499516579342,0
hr,mid,hybrid,112,0.9793992669900409,0.5649271719575812,12.347390272080004,2,2,3.7111054340097964,10.011217227153026,0
hr,junior,onsite,61,0.8765363734013434,0.7618691933723187,18.99360487746098,0,2,3.88088638054217,5.4682220747604235,0
finance,senior,hybrid,77,1.2222131440923218,0.7847022659256184,13.349057539309593,0,7,4.372878860205922,3.6538623095899094,0
engineering,senior,hybrid,135,1.0385700807401437,0.8891605744090911,17.491596559539488,1,7,2.6260886313842415,7.7121089776893195,0
operations,mid,hybrid,139,1.1317386318191265,0.5332443327538763,9.168635409416863,0,5,2.873787860838325,10.099700434492261,0
sales,junior,onsite,9,1.0880872637407433,0.654038107467814,17.825868760379024,2,4,4.266223363970889,0.0,0
operations,senior,remote,134,0.9274889657075198,0.5329345734937179,13.972874558357617,2,4,2.9903800788010795,8.95066917459041,0
sales,senior,hybrid,143,0.9208329122990977,0.692597495109359,7.647134754291129,2,3,2.8250657839335003,8.714029486025414,1
operations,mid,hybrid,150,0.9053569944756844,0.5043420629459737,15.259551395811592,1,3,3.9700631636518295,9.253712434737633,0
operations,mid,hybrid,43,1.0521653378750366,0.5751806538998965,10.519770686497248,1,4,3.8148889083393622,3.2667688470438514,0
engineering,senior,hybrid,80,0.8524452233942205,0.5761998980457875,19.554480210906764,0,6,4.1656988358173805,4.635527037908741,0
engineering,senior,hybrid,7,1.208754941305185,0.7186721888054423,21.8584122010905,1,3,3.7858631677199512,0.0,0
operations,mid,hybrid,18,0.838119604449141,0.6605909934469156,18.513840123968365,0,1,3.0846818838215064,0.0,0
hr,mid,hybrid,90,0.9821712608445542,0.7612603211537441,0.0,0,0,4.499406705202766,4.779796193002754,0
engineering,mid,hybrid,33,0.9156378781931077,0.6386006835708163,5.317063216135756,0,6,4.106597327349596,0.9893219196584075,0
operations,senior,hybrid,36,0.8823810028420209,0.5440494666381066,8.270808202037514,0,4,3.386284387060369,0.3882409685938697,0
finance,mid,onsite,48,1.2758520278695418,0.6982565794514947,6.833173601023139,1,7,4.108993853549774,3.9047127853647106,0
sales,junior,hybrid,74,0.8841418487881305,0.4765632113218325,9.11437722504518,0,6,3.3893157694631895,6.012559607023976,0
sales,junior,remote,25,0.904291822851136,0.7738315631558708,22.327236266607507,0,5,2.6581348361205768,0.0,0
sales,senior,hybrid,128,0.8503799602316164,0.6029069624070318,20.287889946849912,2,2,3.488546973507229,7.560571934490085,0
operations,senior,remote,107,0.9561560923533384,0.700903881939907,10.185338032370334,0,5,4.941050503399025,5.217455408087648,0
engineering,lead,remote,126,0.9348040448985958,0.7040048009890524,19.32614293992482,0,4,4.233170362707715,8.884523161029769,0
operations,mid,onsite,148,0.7821120303943543,0.980309096877108,16.959578472189328,0,5,3.7327462318975884,11.706535308237846,0
operations,senior,hybrid,96,0.8863445203478515,0.7363167403125559,13.704270700965289,1,6,2.682696873706574,6.424315190144175,0
engineering,senior,hybrid,58,1.0414529814175941,0.6746437906139544,24.334022323445293,2,2,2.4537710529311174,0.7077361600488885,0
finance,mid,onsite,156,1.104048027413293,0.521525836027909,8.048333233189329,0,4,3.2044794196514914,12.20621201118344,0
operations,junior,remote,90,0.953600091944822,0.8204770309861009,14.474835835370795,1,3,2.9140160530406107,5.908124488926186,0
engineering,lead,remote,74,0.9588492185979813,0.6059588959174956,4.542259078981379,1,3,3.4141882982413754,2.905405630987491,0
engineering,junior,remote,67,0.8958507392352085,0.35490397081471003,4.97363490692134,0,5,3.520710211347695,3.6867675880552495,0
