date,channel,sku,unit_price,is_promo,is_holiday,avg_temp_c,rainfall_mm,demand_units
2023-02-02,site,SKU_01,477.03,0,0,26.49,12.27,179.0
2023-02-03,site,SKU_01,477.03,0,0,23.95,5.85,146.0
2023-02-04,site,SKU_01,477.03,0,0,26.14,7.89,127.0
2023-02-05,site,SKU_01,477.03,0,0,25.75,11.72,135.0
2023-02-06,site,SKU_01,477.03,0,0,27.59,14.3,161.0
2023-02-07,site,SKU_01,477.03,0,0,29.3,13.55,190.0
2023-02-08,site,SKU_01,477.03,0,0,29.8,11.82,199.0
2023-02-09,site,SKU_01,477.03,0,0,26.75,11.27,179.0
2023-02-10,site,SKU_01,477.03,0,0,27.68,9.08,160.0
2023-02-11,site,SKU_01,477.03,1,0,24.43,11.21,155.0
2023-02-12,site,SKU_01,477.03,0,0,27.8,12.11,133.0
2023-02-13,site,SKU_01,477.03,0,0,29.84,5.2,168.0
2023-02-14,site,SKU_01,477.03,0,0,29.83,7.61,195.0
2023-02-15,site,SKU_01,477.03,0,0,27.95,10.84,191.0
2023-02-16,site,SKU_01,477.03,0,0,29.82,10.16,172.0
2023-02-17,site,SKU_01,477.03,0,0,29.05,4.76,142.0
2023-02-18,site,SKU_01,477.03,0,0,28.32,9.73,124.0
2023-02-19,site,SKU_01,477.03,0,0,27.06,8.8,135.0
2023-02-20,site,SKU_01,477.03,0,0,27.69,9.32,164.0
2023-02-21,site,SKU_01,477.03,0,0,25.29,11.41,200.0
2023-02-22,site,SKU_01,477.03,0,0,26.55,9.45,204.0
2023-02-23,site,SKU_01,477.03,0,0,27.35,10.08,179.0
2023-02-24,site,SKU_01,477.03,0,0,27.42,9.31,145.0
2023-02-25,site,SKU_01,477.03,0,0,29.56,8.92,129.0
2023-02-26,site,SKU_01,477.03,1,0,29.47,7.74,154.0
2023-02-27,site,SKU_01,477.03,0,0,27.04,8.07,159.0
2023-02-28,site,SKU_01,477.03,1,0,30.1,7.98,231.0
2023-03-01,site,SKU_01,478.29,0,0,30.58,7.9,197.0
2023-03-02,site,SKU_01,478.29,0,0,26.58,7.82,179.0
2023-03-03,site,SKU_01,478.29,0,0,28.29,14.12,141.0
2023-03-04,site,SKU_01,478.29,0,0,27.16,7.72,114.0
2023-03-05,site,SKU_01,478.29,0,0,29.67,12.9,129.0
2023-03-06,site,SKU_01,478.29,0,0,31.14,8.26,150.0
2023-03-07,site,SKU_01,478.29,0,0,30.5,8.28,189.0
2023-03-08,site,SKU_01,478.29,0,0,28.35,7.27,191.0
2023-03-09,site,SKU_01,478.29,1,0,31.33,5.27,224.0
2023-03-10,site,SKU_01,478.29,0,0,31.52,8.46,140.0
2023-03-11,site,SKU_01,478.29,0,0,29.67,8.23,122.0
2023-03-12,site,SKU_01,478.29,0,0,29.19,4.88,135.0
2023-03-13,site,SKU_01,478.29,0,0,27.15,7.54,159.0
2023-03-14,site,SKU_01,478.29,0,0,28.96,11.11,179.0
2023-03-15,site,SKU_01,478.29,1,0,30.9,6.06,239.0
2023-03-16,site,SKU_01,478.29,0,0,28.84,9.63,169.0
2023-03-17,site,SKU_01,478.29,0,0,28.58,6.32,145.0
2023-03-18,site,SKU_01,478.29,0,0,32.87,12.45,119.0
2023-03-19,site,SKU_01,478.29,0,0,27.7,5.65,124.0
2023-03-20,site,SKU_01,478.29,0,0,27.95,6.94,161.0
2023-03-21,site,SKU_01,478.29,0,0,28.22,13.34,179.0
2023-03-22,site,SKU_01,478.29,0,0,29.08,7.22,200.0
2023-03-23,site,SKU_01,478.29,0,0,31.93,7.61,173.0
2023-03-24,site,SKU_01,478.29,1,0,27.91,10.07,168.0
2023-03-25,site,SKU_01,478.29,0,0,25.56,4.59,127.0
2023-03-26,site,SKU_01,478.29,0,0,31.96,3.15,133.0
2023-03-27,site,SKU_01,478.29,0,0,26.99,6.53,154.0
2023-03-28,site,SKU_01,478.29,0,0,26.65,5.73,184.0
2023-03-29,site,SKU_01,478.29,0,0,28.97,5.37,193.0
2023-03-30,site,SKU_01,478.29,0,0,29.45,5.34,163.0
2023-03-31,site,SKU_01,478.29,0,0,30.86,6.13,143.0
2023-04-01,site,SKU_01,477.03,0,0,26.48,1.69,121.0
2023-04-02,site,SKU_01,477.03,0,0,30.31,4.91,130.0
2023-04-03,site,SKU_01,477.03,0,0,30.87,5.25,158.0
2023-04-04,site,SKU_01,477.03,0,0,32.19,7.14,184.0
2023-04-05,site,SKU_01,477.03,0,0,31.53,9.05,185.0
2023-04-06,site,SKU_01,477.03,0,0,31.32,5.64,171.0
2023-04-07,site,SKU_01,477.03,0,0,31.01,5.61,136.0
2023-04-08,site,SKU_01,477.03,0,0,32.61,3.33,119.0
2023-04-09,site,SKU_01,477.03,0,0,31.52,1.91,117.0
2023-04-10,site,SKU_01,477.03,1,0,29.98,2.65,190.0
2023-04-11,site,SKU_01,477.03,0,0,28.75,5.51,183.0
2023-04-12,site,SKU_01,477.03,1,0,30.74,3.38,233.0
2023-04-13,site,SKU_01,477.03,0,0,30.57,1.73,165.0
2023-04-14,site,SKU_01,477.03,0,0,32.38,6.95,136.0
2023-04-15,site,SKU_01,477.03,0,0,29.43,6.09,117.0
2023-04-16,site,SKU_01,477.03,0,0,31.35,3.26,119.0
2023-04-17,site,SKU_01,477.03,0,0,27.83,0.38,161.0
2023-04-18,site,SKU_01,477.03,1,0,32.28,0.72,226.0
2023-04-19,site,SKU_01,477.03,0,0,28.86,4.43,186.0
2023-04-20,site,SKU_01,477.03,0,0,27.73,4.54,168.0
2023-04-21,site,SKU_01,477.03,0,1,31.45,2.28,145.0
2023-04-22,site,SKU_01,477.03,0,0,29.08,2.63,118.0
2023-04-23,site,SKU_01,477.03,0,0,28.71,1.45,128.0
2023-04-24,site,SKU_01,477.03,0,0,30.56,3.43,145.0
2023-04-25,site,SKU_01,477.03,0,0,29.49,3.95,179.0
2023-04-26,site,SKU_01,477.03,1,0,27.97,4.65,209.0
2023-04-27,site,SKU_01,477.03,0,0,31.47,0.0,171.0
2023-04-28,site,SKU_01,477.03,1,0,28.7,0.12,169.0
2023-04-29,site,SKU_01,477.03,0,0,25.76,5.73,108.0
2023-04-30,site,SKU_01,477.03,0,0,28.12,0.92,126.0
2023-05-01,site,SKU_01,473.6,0,1,26.01,2.18,175.0
2023-05-02,site,SKU_01,473.6,0,0,26.62,6.51,168.0
2023-05-03,site,SKU_01,473.6,0,0,27.77,1.13,183.0
2023-05-04,site,SKU_01,473.6,0,0,26.71,0.0,157.0
2023-05-05,site,SKU_01,473.6,1,0,27.5,0.71,171.0
2023-05-06,site,SKU_01,473.6,0,0,28.89,3.17,111.0
2023-05-07,site,SKU_01,473.6,0,0,29.11,0.29,116.0
2023-05-08,site,SKU_01,473.6,0,0,28.14,1.17,145.0
2023-05-09,site,SKU_01,473.6,0,0,28.09,1.86,176.0
2023-05-10,site,SKU_01,473.6,0,0,28.94,2.1,184.0
2023-05-11,site,SKU_01,473.6,1,0,28.01,1.54,204.0
2023-05-12,site,SKU_01,473.6,0,0,25.94,3.83,132.0
2023-05-13,site,SKU_01,473.6,0,0,31.11,3.13,110.0
2023-05-14,site,SKU_01,473.6,0,0,28.25,1.42,118.0
2023-05-15,site,SKU_01,473.6,0,0,28.47,0.22,141.0
2023-05-16,site,SKU_01,473.6,1,0,28.73,3.03,213.0
2023-05-17,site,SKU_01,473.6,0,0,28.11,2.62,178.0
2023-05-18,site,SKU_01,473.6,1,0,26.91,6.55,188.0
2023-05-19,site,SKU_01,473.6,0,0,28.56,2.17,135.0
2023-05-20,site,SKU_01,473.6,0,0,27.52,0.0,115.0
2023-05-21,site,SKU_01,473.6,0,0,25.32,5.38,116.0
2023-05-22,site,SKU_01,473.6,0,0,30.37,1.76,142.0
2023-05-23,site,SKU_01,473.6,0,0,28.46,2.39,167.0
2023-05-24,site,SKU_01,473.6,0,0,27.55,1.12,171.0
2023-05-25,site,SKU_01,473.6,0,0,28.24,0.0,158.0
2023-05-26,site,SKU_01,473.6,0,0,29.48,0.07,128.0
2023-05-27,site,SKU_01,473.6,0,0,27.23,2.71,115.0
2023-05-28,site,SKU_01,473.6,0,0,25.14,1.68,120.0
2023-05-29,site,SKU_01,473.6,0,0,30.28,0.0,140.0
2023-05-30,site,SKU_01,473.6,0,0,27.91,2.02,164.0
2023-05-31,site,SKU_01,473.6,0,0,28.0,0.0,190.0
2023-06-01,site,SKU_01,468.91,0,0,27.18,2.1,149.0
2023-06-02,site,SKU_01,468.91,0,0,25.33,0.0,137.0
2023-06-03,site,SKU_01,468.91,0,0,26.8,1.55,109.0
2023-06-04,site,SKU_01,468.91,0,0,27.94,0.59,116.0
2023-06-05,site,SKU_01,468.91,0,0,25.48,0.0,142.0
2023-06-06,site,SKU_01,468.91,0,0,26.09,0.0,170.0
2023-06-07,site,SKU_01,468.91,0,0,22.0,0.0,178.0
2023-06-08,site,SKU_01,468.91,0,0,23.69,0.84,161.0
2023-06-09,site,SKU_01,468.91,0,0,25.48,0.0,131.0
2023-06-10,site,SKU_01,468.91,0,0,25.9,1.8,113.0
2023-06-11,site,SKU_01,468.91,0,0,25.6,2.1,112.0
2023-06-12,site,SKU_01,468.91,0,0,22.06,3.73,133.0
2023-06-13,site,SKU_01,468.91,0,0,23.92,2.0,165.0
2023-06-14,site,SKU_01,468.91,0,0,27.61,0.0,176.0
2023-06-15,site,SKU_01,468.91,0,0,25.68,1.34,157.0
2023-06-16,site,SKU_01,468.91,0,0,25.74,0.0,128.0
2023-06-17,site,SKU_01,468.91,0,0,25.13,1.89,109.0
2023-06-18,site,SKU_01,468.91,0,0,23.17,0.31,117.0
2023-06-19,site,SKU_01,468.91,0,0,28.48,0.0,147.0
2023-06-20,site,SKU_01,468.91,0,0,24.57,5.26,166.0
2023-06-21,site,SKU_01,468.91,0,0,22.83,0.0,178.0
2023-06-22,site,SKU_01,468.91,0,0,24.73,2.85,153.0
2023-06-23,site,SKU_01,468.91,0,0,28.9,0.93,124.0
2023-06-24,site,SKU_01,468.91,1,0,22.22,2.11,133.0
2023-06-25,site,SKU_01,468.91,1,0,23.68,1.65,135.0
2023-06-26,site,SKU_01,468.91,0,0,24.08,1.35,138.0
2023-06-27,site,SKU_01,468.91,0,0,24.78,0.0,164.0
2023-06-28,site,SKU_01,468.91,0,0,25.78,1.41,179.0
2023-06-29,site,SKU_01,468.91,0,0,28.38,0.0,154.0
2023-06-30,site,SKU_01,468.91,0,0,21.66,0.0,122.0
2023-07-01,site,SKU_01,464.22,0,0,23.68,0.11,112.0
2023-07-02,site,SKU_01,464.22,0,0,24.04,0.0,117.0
2023-07-03,site,SKU_01,464.22,0,0,19.48,0.0,142.0
2023-07-04,site,SKU_01,464.22,0,0,22.49,0.0,171.0
2023-07-05,site,SKU_01,464.22,0,0,23.9,0.0,175.0
2023-07-06,site,SKU_01,464.22,0,0,22.79,0.0,157.0
2023-07-07,site,SKU_01,464.22,0,0,21.97,0.0,127.0
2023-07-08,site,SKU_01,464.22,0,0,22.4,1.37,108.0
2023-07-09,site,SKU_01,464.22,1,0,21.29,1.01,139.0
2023-07-10,site,SKU_01,464.22,0,0,23.42,2.22,149.0
2023-07-11,site,SKU_01,464.22,0,0,20.32,0.11,168.0
2023-07-12,site,SKU_01,464.22,0,0,20.59,0.0,172.0
2023-07-13,site,SKU_01,464.22,0,0,21.79,0.0,158.0
2023-07-14,site,SKU_01,464.22,0,0,21.79,1.41,129.0
2023-07-15,site,SKU_01,464.22,0,0,22.28,0.0,117.0
2023-07-16,site,SKU_01,464.22,0,0,19.62,0.0,116.0
2023-07-17,site,SKU_01,464.22,0,0,19.55,0.0,139.0
2023-07-18,site,SKU_01,464.22,0,0,18.55,2.31,165.0
2023-07-19,site,SKU_01,464.22,1,0,18.09,0.0,219.0
2023-07-20,site,SKU_01,464.22,0,0,18.96,0.11,147.0
2023-07-21,site,SKU_01,464.22,0,0,22.57,0.0,130.0
2023-07-22,site,SKU_01,464.22,0,0,22.55,1.58,106.0
2023-07-23,site,SKU_01,464.22,0,0,20.73,0.0,121.0
2023-07-24,site,SKU_01,464.22,0,0,21.47,0.0,141.0
2023-07-25,site,SKU_01,464.22,0,0,21.01,0.0,174.0
2023-07-26,site,SKU_01,464.22,0,0,20.38,0.0,185.0
2023-07-27,site,SKU_01,464.22,0,0,19.06,0.0,159.0
2023-07-28,site,SKU_01,464.22,0,0,21.92,1.22,130.0
2023-07-29,site,SKU_01,464.22,0,0,21.08,5.66,102.0
2023-07-30,site,SKU_01,464.22,0,0,20.52,3.21,114.0
2023-07-31,site,SKU_01,464.22,0,0,21.71,2.79,140.0
2023-08-01,site,SKU_01,460.79,1,0,18.59,0.13,204.0
2023-08-02,site,SKU_01,460.79,0,0,14.43,0.0,176.0
2023-08-03,site,SKU_01,460.79,0,0,22.78,0.94,160.0
2023-08-04,site,SKU_01,460.79,0,0,20.69,1.58,130.0
2023-08-05,site,SKU_01,460.79,0,0,19.99,1.82,113.0
2023-08-06,site,SKU_01,460.79,0,0,23.02,0.48,124.0
2023-08-07,site,SKU_01,460.79,0,0,20.95,1.16,147.0
2023-08-08,site,SKU_01,460.79,0,0,14.81,4.43,174.0
2023-08-09,site,SKU_01,460.79,0,0,17.08,0.0,179.0
2023-08-10,site,SKU_01,460.79,0,0,17.73,1.51,164.0
2023-08-11,site,SKU_01,460.79,0,0,20.41,3.25,129.0
2023-08-12,site,SKU_01,460.79,0,0,14.73,1.04,108.0
2023-08-13,site,SKU_01,460.79,1,0,18.02,0.0,149.0
2023-08-14,site,SKU_01,460.79,0,0,19.42,2.96,146.0
2023-08-15,site,SKU_01,460.79,0,0,16.03,0.0,176.0
2023-08-16,site,SKU_01,460.79,0,0,20.25,5.19,173.0
2023-08-17,site,SKU_01,460.79,0,0,17.36,2.87,167.0
2023-08-18,site,SKU_01,460.79,1,0,19.92,1.03,164.0
2023-08-19,site,SKU_01,460.79,0,0,15.84,1.44,121.0
2023-08-20,site,SKU_01,460.79,1,0,17.11,0.0,144.0
2023-08-21,site,SKU_01,460.79,0,0,17.74,1.92,151.0
2023-08-22,site,SKU_01,460.79,0,0,14.83,1.06,173.0
2023-08-23,site,SKU_01,460.79,0,0,14.62,3.75,180.0
2023-08-24,site,SKU_01,460.79,0,0,13.91,3.91,163.0
2023-08-25,site,SKU_01,460.79,1,0,15.77,0.0,162.0
2023-08-26,site,SKU_01,460.79,0,0,16.14,3.82,118.0
2023-08-27,site,SKU_01,460.79,0,0,17.73,1.07,124.0
2023-08-28,site,SKU_01,460.79,0,0,15.6,0.0,149.0
2023-08-29,site,SKU_01,460.79,0,0,12.82,1.6,184.0
2023-08-30,site,SKU_01,460.79,0,0,13.97,0.0,191.0
2023-08-31,site,SKU_01,460.79,0,0,15.63,1.56,155.0
2023-09-01,site,SKU_01,459.53,0,0,13.56,2.43,133.0
2023-09-02,site,SKU_01,459.53,0,0,17.03,5.63,112.0
2023-09-03,site,SKU_01,459.53,1,0,16.76,7.23,151.0
2023-09-04,site,SKU_01,459.53,0,0,14.91,3.54,146.0
2023-09-05,site,SKU_01,459.53,1,0,14.92,4.02,215.0
2023-09-06,site,SKU_01,459.53,0,0,16.76,4.76,187.0
2023-09-07,site,SKU_01,459.53,1,1,18.06,9.33,223.0
2023-09-08,site,SKU_01,459.53,0,0,17.92,5.5,133.0
2023-09-09,site,SKU_01,459.53,0,0,17.47,1.97,118.0
2023-09-10,site,SKU_01,459.53,1,0,18.24,2.56,143.0
2023-09-11,site,SKU_01,459.53,0,0,14.14,1.09,148.0
2023-09-12,site,SKU_01,459.53,0,0,15.1,2.38,187.0
2023-09-13,site,SKU_01,459.53,0,0,17.52,4.21,185.0
2023-09-14,site,SKU_01,459.53,0,0,16.88,5.56,167.0
2023-09-15,site,SKU_01,459.53,0,0,12.6,4.84,135.0
2023-09-16,site,SKU_01,459.53,0,0,19.5,2.54,119.0
2023-09-17,site,SKU_01,459.53,0,0,16.02,4.32,129.0
2023-09-18,site,SKU_01,459.53,0,0,18.65,4.67,150.0
2023-09-19,site,SKU_01,459.53,0,0,17.53,3.1,192.0
2023-09-20,site,SKU_01,459.53,0,0,15.9,0.05,198.0
2023-09-21,site,SKU_01,459.53,0,0,17.1,5.53,171.0
2023-09-22,site,SKU_01,459.53,0,0,18.27,7.1,139.0
2023-09-23,site,SKU_01,459.53,1,0,17.69,4.51,152.0
2023-09-24,site,SKU_01,459.53,1,0,16.44,7.06,150.0
2023-09-25,site,SKU_01,459.53,0,0,16.06,8.55,145.0
2023-09-26,site,SKU_01,459.53,0,0,15.64,9.41,183.0
2023-09-27,site,SKU_01,459.53,1,0,15.63,1.63,238.0
2023-09-28,site,SKU_01,459.53,0,0,15.88,4.88,169.0
2023-09-29,site,SKU_01,459.53,0,0,18.07,6.99,140.0
2023-09-30,site,SKU_01,459.53,0,0,15.69,8.2,112.0
2023-10-01,site,SKU_01,460.79,0,0,17.11,7.4,129.0
2023-10-02,site,SKU_01,460.79,0,0,15.42,7.84,153.0
2023-10-03,site,SKU_01,460.79,0,0,15.44,10.66,184.0
2023-10-04,site,SKU_01,460.79,0,0,12.99,6.08,184.0
2023-10-05,site,SKU_01,460.79,0,0,16.72,5.58,177.0
2023-10-06,site,SKU_01,460.79,0,0,18.61,9.8,140.0
2023-10-07,site,SKU_01,460.79,0,0,18.43,10.33,116.0
2023-10-08,site,SKU_01,460.79,0,0,16.41,7.69,130.0
2023-10-09,site,SKU_01,460.79,0,0,20.16,8.24,158.0
2023-10-10,site,SKU_01,460.79,0,0,15.95,7.77,182.0
2023-10-11,site,SKU_01,460.79,0,0,18.38,10.05,196.0
2023-10-12,site,SKU_01,460.79,0,1,15.97,7.88,203.0
2023-10-13,site,SKU_01,460.79,0,0,16.3,10.34,144.0
2023-10-14,site,SKU_01,460.79,0,0,14.68,12.09,123.0
2023-10-15,site,SKU_01,460.79,0,0,13.31,5.63,132.0
2023-10-16,site,SKU_01,460.79,0,0,12.79,9.82,164.0
2023-10-17,site,SKU_01,460.79,0,0,16.11,8.09,185.0
2023-10-18,site,SKU_01,460.79,1,0,14.51,7.3,233.0
2023-10-19,site,SKU_01,460.79,0,0,13.33,9.65,173.0
2023-10-20,site,SKU_01,460.79,0,0,13.03,6.44,149.0
2023-10-21,site,SKU_01,460.79,0,0,15.02,11.68,119.0
2023-10-22,site,SKU_01,460.79,0,0,19.22,8.59,130.0
2023-10-23,site,SKU_01,460.79,0,0,18.93,11.45,159.0
2023-10-24,site,SKU_01,460.79,0,0,16.71,6.15,193.0
2023-10-25,site,SKU_01,460.79,1,0,18.64,11.07,237.0
2023-10-26,site,SKU_01,460.79,0,0,17.84,7.22,179.0
2023-10-27,site,SKU_01,460.79,0,0,14.95,6.5,146.0
2023-10-28,site,SKU_01,460.79,0,0,19.7,7.56,136.0
2023-10-29,site,SKU_01,460.79,0,0,14.9,4.61,131.0
2023-10-30,site,SKU_01,460.79,1,0,16.82,7.59,194.0
2023-10-31,site,SKU_01,460.79,0,0,16.59,9.96,189.0
2023-11-01,site,SKU_01,464.22,0,0,16.35,5.91,203.0
2023-11-02,site,SKU_01,464.22,1,1,16.32,8.55,247.0
2023-11-03,site,SKU_01,464.22,0,0,18.35,12.39,147.0
2023-11-04,site,SKU_01,464.22,0,0,16.74,10.12,128.0
2023-11-05,site,SKU_01,464.22,0,0,14.04,10.4,132.0
2023-11-06,site,SKU_01,464.22,0,0,19.1,7.97,165.0
2023-11-07,site,SKU_01,464.22,0,0,14.21,9.04,186.0
2023-11-08,site,SKU_01,464.22,0,0,15.14,7.38,202.0
2023-11-09,site,SKU_01,464.22,0,0,20.04,11.83,180.0
2023-11-10,site,SKU_01,464.22,0,0,18.31,7.92,144.0
2023-11-11,site,SKU_01,464.22,0,0,19.18,12.5,125.0
2023-11-12,site,SKU_01,464.22,0,0,18.47,3.68,138.0
2023-11-13,site,SKU_01,464.22,0,0,17.74,11.6,159.0
2023-11-14,site,SKU_01,464.22,0,0,17.66,10.27,196.0
2023-11-15,site,SKU_01,464.22,0,1,19.87,7.81,240.0
2023-11-16,site,SKU_01,464.22,0,0,14.96,10.67,180.0
2023-11-17,site,SKU_01,464.22,0,0,16.54,9.97,144.0
2023-11-18,site,SKU_01,464.22,0,0,16.15,7.55,127.0
2023-11-19,site,SKU_01,464.22,0,0,18.3,9.6,135.0
2023-11-20,site,SKU_01,464.22,1,0,22.86,13.61,202.0
2023-11-21,site,SKU_01,464.22,0,0,17.03,6.71,205.0
2023-11-22,site,SKU_01,464.22,1,0,20.51,9.65,253.0
2023-11-23,site,SKU_01,464.22,0,0,19.42,9.88,185.0
2023-11-24,site,SKU_01,464.22,0,0,20.76,8.18,153.0
2023-11-25,site,SKU_01,464.22,0,0,20.26,12.79,121.0
2023-11-26,site,SKU_01,464.22,0,0,18.05,12.89,132.0
2023-11-27,site,SKU_01,464.22,0,0,15.83,14.84,168.0
2023-11-28,site,SKU_01,464.22,0,0,20.95,12.31,196.0
2023-11-29,site,SKU_01,464.22,1,0,18.54,16.9,242.0
2023-11-30,site,SKU_01,464.22,0,0,20.25,8.93,183.0
2023-12-01,site,SKU_01,468.91,1,0,20.42,13.55,182.0
2023-12-02,site,SKU_01,468.91,0,0,19.64,11.13,127.0
2023-12-03,site,SKU_01,468.91,0,0,22.39,11.07,135.0
2023-12-04,site,SKU_01,468.91,0,0,21.82,12.84,166.0
2023-12-05,site,SKU_01,468.91,0,0,20.98,9.98,204.0
2023-12-06,site,SKU_01,468.91,0,0,21.63,9.28,209.0
2023-12-07,site,SKU_01,468.91,1,0,23.27,7.27,223.0
2023-12-08,site,SKU_01,468.91,0,0,19.13,10.72,149.0
2023-12-09,site,SKU_01,468.91,1,0,20.4,10.39,162.0
2023-12-10,site,SKU_01,468.91,0,0,21.85,13.46,138.0
2023-12-11,site,SKU_01,468.91,0,0,21.83,9.37,170.0
2023-12-12,site,SKU_01,468.91,0,0,24.04,15.91,207.0
2023-12-13,site,SKU_01,468.91,0,0,19.19,13.86,201.0
2023-12-14,site,SKU_01,468.91,0,0,21.84,11.5,187.0
2023-12-15,site,SKU_01,468.91,0,0,23.22,11.93,156.0
2023-12-16,site,SKU_01,468.91,0,0,22.23,13.4,125.0
2023-12-17,site,SKU_01,468.91,0,0,20.28,10.45,143.0
2023-12-18,site,SKU_01,468.91,0,0,21.14,14.99,168.0
2023-12-19,site,SKU_01,468.91,1,0,20.06,15.33,240.0
2023-12-20,site,SKU_01,468.91,0,0,21.04,9.93,212.0
2023-12-21,site,SKU_01,468.91,0,0,20.36,18.64,176.0
2023-12-22,site,SKU_01,468.91,0,0,22.81,15.29,152.0
2023-12-23,site,SKU_01,468.91,1,0,18.69,10.45,151.0
2023-12-24,site,SKU_01,468.91,0,0,22.34,7.02,139.0
2023-12-25,site,SKU_01,468.91,0,1,20.75,12.84,196.0
2023-12-26,site,SKU_01,468.91,0,0,23.72,14.49,200.0
2023-12-27,site,SKU_01,468.91,0,0,23.41,12.3,206.0
2023-12-28,site,SKU_01,468.91,1,0,21.14,12.92,223.0
2023-12-29,site,SKU_01,468.91,0,0,21.54,9.33,154.0
2023-12-30,site,SKU_01,468.91,0,0,21.3,13.78,124.0
2023-12-31,site,SKU_01,468.91,0,0,24.81,10.82,139.0
2024-01-01,site,SKU_01,473.6,0,1,25.18,12.04,196.0
2024-01-02,site,SKU_01,473.6,0,0,22.37,16.15,187.0
2024-01-03,site,SKU_01,473.6,0,0,24.0,16.27,213.0
2024-01-04,site,SKU_01,473.6,0,0,21.65,13.99,186.0
2024-01-05,site,SKU_01,473.6,0,0,21.31,10.56,157.0
2024-01-06,site,SKU_01,473.6,0,0,25.16,12.58,129.0
2024-01-07,site,SKU_01,473.6,1,0,22.5,13.87,171.0
2024-01-08,site,SKU_01,473.6,0,0,22.6,5.92,180.0
2024-01-09,site,SKU_01,473.6,0,0,23.36,10.28,208.0
2024-01-10,site,SKU_01,473.6,0,0,24.24,11.27,210.0
2024-01-11,site,SKU_01,473.6,0,0,27.2,12.82,191.0
2024-01-12,site,SKU_01,473.6,0,0,22.33,13.53,150.0
2024-01-13,site,SKU_01,473.6,0,0,20.02,7.17,136.0
2024-01-14,site,SKU_01,473.6,0,0,24.87,12.23,132.0
2024-01-15,site,SKU_01,473.6,1,0,24.74,12.47,205.0
2024-01-16,site,SKU_01,473.6,0,0,22.02,14.88,207.0
2024-01-17,site,SKU_01,473.6,0,0,24.96,14.01,206.0
2024-01-18,site,SKU_01,473.6,0,0,24.08,11.98,183.0
2024-01-19,site,SKU_01,473.6,0,0,25.02,10.34,152.0
2024-01-20,site,SKU_01,473.6,0,0,28.14,11.22,125.0
2024-01-21,site,SKU_01,473.6,0,0,24.67,12.08,139.0
2024-01-22,site,SKU_01,473.6,0,0,28.08,12.99,168.0
2024-01-23,site,SKU_01,473.6,0,0,30.0,10.47,195.0
2024-01-24,site,SKU_01,473.6,1,0,30.0,13.3,256.0
2024-01-25,site,SKU_01,473.6,0,0,27.16,15.78,181.0
2024-01-26,site,SKU_01,473.6,0,0,25.19,7.07,153.0
2024-01-27,site,SKU_01,473.6,0,0,27.47,16.56,125.0
2024-01-28,site,SKU_01,473.6,0,0,26.46,13.49,134.0
2024-01-29,site,SKU_01,473.6,0,0,28.25,12.1,165.0
2024-01-30,site,SKU_01,473.6,0,0,22.77,8.52,203.0
2024-01-31,site,SKU_01,473.6,0,0,25.19,10.79,205.0
2024-02-01,site,SKU_01,477.03,0,0,27.99,8.13,189.0
2024-02-02,site,SKU_01,477.03,0,0,26.58,12.32,152.0
2024-02-03,site,SKU_01,477.03,0,0,28.83,12.07,128.0
2024-02-04,site,SKU_01,477.03,0,0,25.46,10.79,137.0
2024-02-05,site,SKU_01,477.03,0,0,25.46,9.8,167.0
2024-02-06,site,SKU_01,477.03,0,0,28.03,11.98,204.0
2024-02-07,site,SKU_01,477.03,0,0,29.05,8.71,207.0
2024-02-08,site,SKU_01,477.03,0,0,26.54,8.2,184.0
2024-02-09,site,SKU_01,477.03,0,0,26.24,9.94,151.0
2024-02-10,site,SKU_01,477.03,0,0,31.99,10.94,129.0
2024-02-11,site,SKU_01,477.03,0,0,28.09,11.46,132.0
2024-02-12,site,SKU_01,477.03,0,0,29.26,10.89,170.0
2024-02-13,site,SKU_01,477.03,1,0,30.09,8.48,234.0
2024-02-14,site,SKU_01,477.03,0,0,25.63,12.6,198.0
2024-02-15,site,SKU_01,477.03,0,0,28.39,9.07,187.0
2024-02-16,site,SKU_01,477.03,0,0,25.97,8.15,155.0
2024-02-17,site,SKU_01,477.03,1,0,30.37,8.61,153.0
2024-02-18,site,SKU_01,477.03,0,0,31.51,7.5,134.0
2024-02-19,site,SKU_01,477.03,0,0,31.93,11.21,163.0
2024-02-20,site,SKU_01,477.03,1,0,29.79,12.15,236.0
2024-02-21,site,SKU_01,477.03,0,0,29.82,10.05,200.0
2024-02-22,site,SKU_01,477.03,0,0,28.96,12.35,184.0
2024-02-23,site,SKU_01,477.03,0,0,29.12,11.24,147.0
2024-02-24,site,SKU_01,477.03,0,0,27.19,6.76,130.0
2024-02-25,site,SKU_01,477.03,1,0,29.99,10.63,165.0
2024-02-26,site,SKU_01,477.03,0,0,28.74,10.25,166.0
2024-02-27,site,SKU_01,477.03,1,0,30.08,7.78,235.0
2024-02-28,site,SKU_01,477.03,0,0,28.0,6.69,209.0
2024-02-29,site,SKU_01,477.03,0,0,29.98,13.42,191.0
2024-03-01,site,SKU_01,478.29,0,0,28.66,9.55,149.0
2024-03-02,site,SKU_01,478.29,0,0,30.63,8.65,128.0
2024-03-03,site,SKU_01,478.29,0,0,29.67,6.81,134.0
2024-03-04,site,SKU_01,478.29,0,0,28.15,7.01,163.0
2024-03-05,site,SKU_01,478.29,0,0,26.67,7.09,197.0
